annId,animeType,animeJPName,songType,songArtist,songName,animeVintage,annSongId,anilistId,audio,HQ,MQ,songLength
32321,TV,The iDOLM@STER Shiny Colors 2nd Season,Opening 2,Shiny Colors,Prism Flare -23 colors-,Fall 2024,44212,175533,5l3ke7.mp3,lhe32s.webm,,
32321,TV,The iDOLM@STER Shiny Colors 2nd Season,Ending 8,Straylight,Future Designer,Fall 2024,44308,175533,qak5cf.mp3,xz0ixj.webm,,
16184,Movie,The Last: Naruto the Movie,Ending 1,Sukima Switch,Hoshi no Utsuwa,Fall 2014,14464,16870,adkd19.mp3,8l6fvj.webm,yiq0hv.webm,310.032
25263,TV,The Legend of Heroes: Sen no Kiseki - Northern War,Opening 1,Chisato Akita,The story so far,Winter 2023,38515,130696,y30str.mp3,5qv6nw.webm,,89.592
25263,TV,The Legend of Heroes: Sen no Kiseki - Northern War,Ending 1,Nami Nakagawa,proud hero,Winter 2023,38858,130696,03bmcz.mp3,jb0rjv.webm,,89.04
26554,TV,The Marginal Service,Ending 1,Yuuma Uchida,Salt & Sugar,Spring 2023,39402,156854,4saiey.mp3,u7zmgb.webm,,88.248
26554,TV,The Marginal Service,Opening 1,Mamoru Miyano,Quiet explosion,Spring 2023,39401,156854,im3bog.mp3,zb0yaa.webm,,89.28
30589,TV,The New Gate,Opening 1,Sou,Sekai o Inuite,Spring 2024,42633,170890,9yyg2f.mp3,hyik7c.webm,,88.56
30589,TV,The New Gate,Ending 1,Miho Okasaki,Kanataboshi,Spring 2024,42334,170890,bm3lfl.mp3,uxejba.webm,,89.645
288,TV,The SoulTaker,Ending 1,Shinji Kakijima,MEMORY,Spring 2001,826,1048,8snl8c.mp3,,d5o6i4.webm,77.061
288,TV,The SoulTaker,Opening 1,JAM Project,SOULTAKER,Spring 2001,824,1048,l9vk1v.mp3,,xjyen1.webm,89.417
288,TV,The SoulTaker,Ending 2,Kosei Asami,As Time goes by,Spring 2001,825,1048,809d9l.mp3,,8pco7y.webm,89.88
24455,ONA,Thermae Romae Novae,Opening 1,Paolo Andrea Di Pietro,Tougyuushi no Uta ~Onsen Manner no Aria~,Winter 2022,36284,125447,tm7je0.mp3,hdgd8o.webm,,92.04
12198,TV,Tiger & Bunny,Opening 1,UNISON SQUARE GARDEN,Orion o Nazoru,Spring 2011,11237,9941,5ede55.mp3,1ee0vb.webm,,88.44
12198,TV,Tiger & Bunny,Ending 2,Tamaki,Mind Game,Spring 2011,11240,9941,ofb2g2.mp3,6zz177.webm,,88.344
12198,TV,Tiger & Bunny,Opening 2,NOVELS,Missing Link,Spring 2011,11238,9941,ucfnv9.mp3,nqnzk1.webm,,88.92
12198,TV,Tiger & Bunny,Ending 1,Aobozu,Hoshi no Sumika,Spring 2011,11239,9941,45yozs.mp3,ynj22d.webm,,88.488
24222,ONA,Tiger & Bunny 2,Opening 1,UNISON SQUARE GARDEN,kaleido proud fiesta,Spring 2022,36197,151803,4b8nox.mp3,6ufnfj.webm,,89.16
24222,ONA,Tiger & Bunny 2,Ending 2,Taichi Mukai,Pilot,Spring 2022,37967,151803,8wmbyq.mp3,jweq1n.webm,,88.656
24222,ONA,Tiger & Bunny 2,Ending 1,ano,AIDA,Spring 2022,36419,151803,311y7o.mp3,sw3u8l.webm,,88.584
18637,TV,Tiger Mask W,Ending 1,Shonan no Kaze,KING OF THE WILD,Fall 2016,16152,21682,qi7aju.mp3,687dn0.webm,,90.097
18637,TV,Tiger Mask W,Opening 1,Shonan no Kaze,Ike! Tiger Mask,Fall 2016,16151,21682,1xbtw8.mp3,avuvit.webm,,58.368
18455,TV,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,Opening 1,AOP,Kibou TRAVELER,Summer 2016,16053,21824,quox06.mp3,bvnfy9.webm,,89.574
18455,TV,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,Ending 1,Erabareshi,Miss Rabbit,Summer 2016,16054,21824,0asj7s.mp3,vh7veq.webm,,89.94
11325,OVA,To,Opening 1,Tetsuya Takahashi,Humanity,Fall 2009,28588,7279,qoj6k3.mp3,1sz019.webm,,62.448
11325,OVA,To,Ending 1,moumoon,Aoi Tsuki to Ambivalence na Ai,Fall 2009,10711,7279,ghgebq.mp3,9d0tk7.webm,7tztqg.webm,199.008
18728,TV,To Be Hero,Opening 1,BRATS,Ai ni Koi yo,Fall 2016,16248,97616,yf4hd6.mp3,ajsbs9.webm,,57.384
18728,TV,To Be Hero,Ending 1,Kazuyo Lin,Watashi no Papa ga Chikyuu o Mamoru ~Wo Die Shouhu Diqiu~,Fall 2016,26214,97616,l9c8rm.mp3,x1d9j2.webm,,59.76
20900,TV,To Be Heroine,Opening 1,PassCode,Ray,Spring 2018,20254,98575,u88hty.mp3,fy2vu2.webm,,88.968
20900,TV,To Be Heroine,Ending 1,Re-connect,Koibana Renbo,Spring 2018,20255,98575,xjpxkb.mp3,j3pomw.webm,,85.296
1089,TV,To Heart,Opening 1,Masami Nakatsukasa,Feeling Heart,Spring 1999,2864,472,yk8s08.mp3,smjpml.webm,,110.027
1089,TV,To Heart,Ending 1,SPY,Access,Spring 1999,2865,472,cgxkg0.mp3,,zrfxqq.webm,90.096
5821,TV,To Heart 2,Ending 1,Suara,Tomoshibi,Fall 2005,7280,,c0j3hq.mp3,,op30qu.webm,88.368
5821,TV,To Heart 2,Opening 1,Haruna Ikeda,Hello,Fall 2005,7279,,ci8q1q.mp3,,kt5cey.webm,92.009
13633,OVA,To Heart 2 Dungeon Travelers,Opening 1,Suara,Niji-iro no Mirai,Winter 2012,11980,11773,wat5gn.mp3,ll4gsz.webm,,93.048
7058,OVA,To Heart 2 OVA,Ending 3,Suara,I am,Winter 2007,23524,1720,z796bh.mp3,cl9vwn.webm,,125.712
7058,OVA,To Heart 2 OVA,Ending 1,Shizuka Itou,"Kazaranai Kokoro de, Kazaranai Watashi de",Winter 2007,23522,1720,gh84rd.mp3,fwub4z.webm,,96.624
7058,OVA,To Heart 2 OVA,Opening 1,Suara,Ichibanboshi,Winter 2007,8317,1720,4xi5v2.mp3,un9669.webm,,87.528
9091,TV,To LOVE-Ru,Opening 1,THYME,forever we can make it!,Spring 2008,9362,3455,nasenk.mp3,c6cw17.webm,df3jz1.webm,89.88
9091,TV,To LOVE-Ru,Ending 1,Anna (BON-BON BLANCO),Lucky Tune,Spring 2008,9363,3455,4yb1dl.mp3,d5nyoz.webm,282zg2.webm,89.988
9091,TV,To LOVE-Ru,Ending 2,Anna (BON-BON BLANCO),kiss no Yukue,Spring 2008,9364,3455,t14fkp.mp3,g8n0fk.webm,6tilb0.webm,89.04
10556,OVA,To LOVE-Ru,Opening 1,Haruka Tomatsu & Sayuri Yahagi,Yattekoi! Daisuki♥,Spring 2009,10070,5667,fmsm1d.mp3,jtymd4.webm,yxzp3n.webm,90.048
10556,OVA,To LOVE-Ru,Ending 1,Haruka Tomatsu & Sayuri Yahagi,Apple Panic!?,Spring 2009,10071,5667,7wu4v3.mp3,qgu3qz.webm,70ee99.webm,95.04
14209,TV,To LOVE-Ru Darkness,Ending 1,Kanon Wakeshima,Foul Play ni Kurari,Fall 2012,12451,13663,1ygjfb.mp3,bykxsa.webm,n7ixls.webm,89.424
14209,TV,To LOVE-Ru Darkness,Opening 1,Ray,Rakuen PROJECT,Fall 2012,12450,13663,jwvtnc.mp3,r706tc.webm,ijvw5h.webm,90.121
16646,TV,To LOVE-Ru Darkness 2nd,Opening 1,Ray,secret arms,Summer 2015,14872,20995,9tz1ok.mp3,cja3oc.webm,9ep75j.webm,88.536
16646,TV,To LOVE-Ru Darkness 2nd,Ending 1,Mami Kawada,Gardens,Summer 2015,14873,20995,sa5wb4.mp3,nt4xkg.webm,645gfk.webm,88.536
15397,TV,Toaru Hikuushi e no Koiuta,Opening 1,petit milady,azurite,Winter 2014,13385,19117,08v6ys.mp3,c3aop6.webm,,88.607
15397,TV,Toaru Hikuushi e no Koiuta,Ending 1,Akai Ko-en,Kaze ga Shitteru,Winter 2014,13386,19117,v05fsb.mp3,eg76s1.webm,,88.728
11419,Movie,Toaru Hikuushi e no Tsuioku,Ending 1,Seiko Niizuma,Toki no Tsubasa,Fall 2011,10769,9000,65byhs.mp3,,gko95x.webm,262.975
21485,TV,Toaru Kagaku no Accelerator,Ending 1,sajou no hana,Parole,Summer 2019,24903,104463,57kfmy.mp3,kadznq.webm,,88.488
21485,TV,Toaru Kagaku no Accelerator,Opening 1,THE SIXTH LIE,Shadow is the Light,Summer 2019,24902,104463,cmijaj.mp3,rj28m5.webm,,87.528
10706,TV,Toaru Kagaku no Railgun,Opening 2,fripSide,LEVEL5 -judgelight-,Fall 2009,10201,6213,om1b8b.mp3,9jfadg.webm,ce1v0t.webm,89.04
10706,TV,Toaru Kagaku no Railgun,Ending 2,ELISA,SMILE -You&Me-,Fall 2009,10203,6213,e6iyzf.mp3,a8gksr.webm,,138.659
10706,TV,Toaru Kagaku no Railgun,Ending 3,ELISA,Real Force,Fall 2009,10204,6213,vq0if0.mp3,qj53sv.webm,,89.376
10706,TV,Toaru Kagaku no Railgun,Opening 1,fripSide,only my railgun,Fall 2009,10199,6213,m8bj01.mp3,stj32l.webm,azp9sj.webm,89.88
10706,TV,Toaru Kagaku no Railgun,Ending 1,ELISA,Dear My Friend -Mada Minu Mirai e-,Fall 2009,10202,6213,o9sfuf.mp3,u812b4.webm,vuekcv.webm,88.704
11657,OVA,Toaru Kagaku no Railgun OVA,Opening 1,fripSide,future gazer,Fall 2010,10918,9047,8w5avv.mp3,e9du6l.webm,oo40uf.webm,96.696
11657,OVA,Toaru Kagaku no Railgun OVA,Ending 1,ELISA,"Special ""ONE""",Fall 2010,10919,9047,nn3a0m.mp3,el8yjk.webm,,91.92
14853,TV,Toaru Kagaku no Railgun S,Ending 3,Sachika Misawa,Links,Spring 2013,12762,16049,z57dxr.mp3,29ohmw.webm,n4c1wb.webm,89.016
14853,TV,Toaru Kagaku no Railgun S,Ending 4,Sachika Misawa,Infinia,Spring 2013,12758,16049,2k0xci.mp3,2vxogq.webm,,93.024
14853,TV,Toaru Kagaku no Railgun S,Ending 1,Yuka Iguchi,Grow Slowly,Spring 2013,12761,16049,q33leq.mp3,309lyj.webm,,89.544
14853,TV,Toaru Kagaku no Railgun S,Ending 2,Yuka Iguchi,stand still,Spring 2013,12759,16049,cp43jp.mp3,983i7r.webm,tpflyy.webm,89.835
14853,TV,Toaru Kagaku no Railgun S,Opening 2,fripSide,eternal reality,Spring 2013,12756,16049,gfsp2i.mp3,g2oa3p.webm,1nomki.webm,88.512
14853,TV,Toaru Kagaku no Railgun S,Opening 1,fripSide,sister's noise,Spring 2013,12753,16049,qhpece.mp3,vp0xbp.webm,x6r09x.webm,90.384
21484,TV,Toaru Kagaku no Railgun T,Opening 2,fripSide,dual existence,Winter 2020,30373,104462,6scr0x.mp3,9n3uws.webm,853qzg.webm,88.704
21484,TV,Toaru Kagaku no Railgun T,Ending 1,Kishida Kyoudan &THE Akeboshi Rockets,nameless story,Winter 2020,26980,104462,ujnakw.mp3,a82xnh.webm,,89.76
21484,TV,Toaru Kagaku no Railgun T,Opening 1,fripSide,final phase,Winter 2020,27440,104462,sjv4ux.mp3,lkdytn.webm,lhweo3.webm,89.616
21484,TV,Toaru Kagaku no Railgun T,Ending 2,sajou no hana,Aoarashi no Ato de,Winter 2020,30426,104462,vivcgp.mp3,sdig6t.webm,,89.16
10044,TV,Toaru Majutsu no Index,Opening 2,Mami Kawada,masterpiece,Fall 2008,9638,4654,xz38by.mp3,15obc7.webm,irtbey.webm,89.928
10044,TV,Toaru Majutsu no Index,Opening 1,Mami Kawada,PSI-missing,Fall 2008,9637,4654,kds4jt.mp3,3uao7g.webm,1zaw46.webm,89.664
10044,TV,Toaru Majutsu no Index,Ending 2,IKU,Chikaigoto~Sukoshi dake Mou Ichido~,Fall 2008,9640,4654,ryxaxr.mp3,bs7iws.webm,yf3xpd.webm,89.764
10044,TV,Toaru Majutsu no Index,Ending 1,IKU,Rimless~Fuchinashi no Sekai~,Fall 2008,9639,4654,4c7v9k.mp3,n1mut4.webm,lupqhj.webm,88.776
11602,TV,Toaru Majutsu no Index II,Ending 2,Maon Kurosaki,Memories Last,Fall 2010,10902,8937,ngojdm.mp3,ar12wl.webm,,89.592
11602,TV,Toaru Majutsu no Index II,Ending 1,Maon Kurosaki,Magic∞world,Fall 2010,10901,8937,zzms3w.mp3,ltnhi2.webm,,89.952
11602,TV,Toaru Majutsu no Index II,Opening 2,Mami Kawada,See visionS,Fall 2010,10900,8937,imiyfv.mp3,nvpzfq.webm,lon9pu.webm,89.952
11602,TV,Toaru Majutsu no Index II,Opening 1,Mami Kawada,No buts!,Fall 2010,10899,8937,ac39d4.mp3,vp2ofs.webm,,90.048
21108,TV,Toaru Majutsu no Index III,Opening 2,Maon Kurosaki,ROAR,Fall 2018,23440,100185,rdayu0.mp3,3atn44.webm,,89.136
21108,TV,Toaru Majutsu no Index III,Ending 1,Yuka Iguchi,Kakumei Zenya,Fall 2018,22167,100185,q4flza.mp3,bk103n.webm,,89.16
21108,TV,Toaru Majutsu no Index III,Ending 2,Yuka Iguchi,Owaranai Uta,Fall 2018,23341,100185,2bbcd8.mp3,q3nsvq.webm,,88.656
21108,TV,Toaru Majutsu no Index III,Opening 1,Maon Kurosaki,Gravitation,Fall 2018,21990,100185,q3duoo.mp3,ueqbsx.webm,,89.448
27118,TV,Toaru Ossan no VRMMO Katsudouki,Opening 1,saji,Magic Writer,Fall 2023,41055,161364,86gh8n.mp3,pp4557.webm,,87.336
27118,TV,Toaru Ossan no VRMMO Katsudouki,Ending 1,Miho Okasaki,Kibou no Recipe,Fall 2023,41056,161364,366ho2.mp3,v7h3h6.webm,,89.16
11371,TV,Togainu no Chi,Opening 1,GRANRODEO,ROSE HIP-BULLET,Summer 2010,10729,8449,iji54i.mp3,nrljy2.webm,,78.816
11371,TV,Togainu no Chi,Ending 1,Kanako Itou,no moral,Summer 2010,10730,8449,7zwngz.mp3,,1sntu3.webm,98.544
20019,TV,Toji no Miko,Ending 2,"Kaede Hondo, Saori Oonishi",Ima Kono Mi ga Hateyou tomo,Winter 2018,19550,98747,zrw3cn.mp3,2dqkw5.webm,,167.793
20019,TV,Toji no Miko,Ending 3,"Kaede Hondo, Saori Oonishi, Azumi Waki, Hina Kino, Risae Matsuda, Eri Suzuki",Mirai Epilogue,Winter 2018,19827,98747,0tpsz4.mp3,5gn4h1.webm,a1zyfz.webm,90.024
20019,TV,Toji no Miko,Opening 2,"Kaede Hondo, Saori Oonishi, Azumi Waki, Hina Kino, Risae Matsuda, Eri Suzuki",Shinkakei Colors,Winter 2018,19826,98747,12qh9o.mp3,jznamz.webm,xfh82r.webm,89.783
20019,TV,Toji no Miko,Opening 1,"Kaede Hondo, Saori Oonishi, Azumi Waki, Hina Kino, Risae Matsuda, Eri Suzuki",Save you Save me,Winter 2018,16750,98747,4b02f5.mp3,v2ye3e.webm,,88.848
20019,TV,Toji no Miko,Ending 1,"Kaede Hondo, Saori Oonishi, Azumi Waki, Hina Kino, Risae Matsuda, Eri Suzuki",Kokoro no Memoria,Winter 2018,16751,98747,be5syn.mp3,wbaorh.webm,ko9gcn.webm,89.715
20019,TV,Toji no Miko,Ending 4,Kaede Hondo,Chinkon no Nocturne,Winter 2018,20475,98747,kbnf3g.mp3,z6j3hu.webm,v6sf6b.webm,107.04
23091,OVA,Toji no Miko: Kizamishi Issen no Tomoshibi,Ending 1,"Himika Akaneya, Kaori Ishihara, Hiromi Igarashi, Akane Fujita, Manami Numakura, Sumire Uesaka",blurry shadow,Fall 2020,31413,114030,4pmo3b.mp3,y7ghi3.webm,,89.448
6733,Movie,Toki o Kakeru Shoujo,Ending 1,Hanako Oku,Garnet,Summer 2006,8000,2236,uoqpcb.mp3,pvswmo.webm,,252.022
27443,TV,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Ending 6,Sumire Uesaka×KAF,Himitsu no Kotoba,Summer 2024,43494,162804,wlvt12.mp3,33ggy0.webm,,88.845
27443,TV,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Ending 1,Sumire Uesaka,Gakuen Tengoku,Summer 2024,43290,162804,cqoaas.mp3,5wo08q.webm,,89.52
27443,TV,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Ending 2,Sumire Uesaka,Kawaikute Gomen,Summer 2024,43349,162804,xt7nh9.mp3,9135yp.webm,,89.556
27443,TV,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Ending 7,Sumire Uesaka,Love Story wa Totsuzen ni,Summer 2024,43555,162804,rvcwkr.mp3,br80r7.webm,,88.478
27443,TV,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Ending 12,Sumire Uesaka,Hana mo Yoi,Summer 2024,43738,162804,ex163g.mp3,gtgptz.webm,,87.669
27443,TV,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Ending 4,Sumire Uesaka,Hare Hare Yukai,Summer 2024,43436,162804,m9gwq7.mp3,mj3yqa.webm,,64.575
27443,TV,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Ending 8,Sumire Uesaka,CHE.R.RY,Summer 2024,43605,162804,j0iv9g.mp3,nhj772.webm,,89.271
27443,TV,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Opening 1,Sumire Uesaka,1-ban Kagayaku Hoshi,Summer 2024,43092,162804,m99hx8.mp3,ogvug0.webm,,87.385
27443,TV,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Ending 5,Sumire Uesaka,Chiisana Koi no Uta,Summer 2024,43470,162804,w4v722.mp3,qkw94v.webm,,89.521
27443,TV,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Ending 3,Sumire Uesaka,Omoide ga Ippai,Summer 2024,43399,162804,11dreb.mp3,t6g46b.webm,,89.721
27443,TV,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Ending 11,Sumire Uesaka,Kimagure Romantic,Summer 2024,43696,162804,qo8mlo.mp3,w5tvuu.webm,,89.476
27443,TV,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Ending 10,Sumire Uesaka,Koi no Uta,Summer 2024,43654,162804,zenfc1.mp3,wd6w9z.webm,,89.679
27443,TV,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Ending 9,Sumire Uesaka,World is Mine,Summer 2024,43633,162804,fjvd8e.mp3,zi5z6k.webm,,89.304
24898,TV,Tokyo 24-ku,Opening 1,Survive Said The Prophet,Papersky,Winter 2022,35536,140643,yd6l32.mp3,ddokb4.webm,,89.496
24898,TV,Tokyo 24-ku,Ending 1,"Junya Enoki, Yuuma Uchida, Kaito Ishikawa","255,255,255",Winter 2022,35950,140643,5h2qih.mp3,mecg8j.webm,,88.8
24050,Movie,Tokyo 7th Sisters: Bokura wa Aozora ni Naru,Ending 1,777☆SISTERS,Departures -Ashita no Uta-,Winter 2021,34004,116069,dmb2nh.mp3,lllnvm.webm,cqyj44.webm,161.856
24050,Movie,Tokyo 7th Sisters: Bokura wa Aozora ni Naru,Opening 1,SEVENTH SISTERS,Star☆Glitter,Winter 2021,34003,116069,0b6or3.mp3,p8qpoc.webm,ijnmbb.webm,122.064
16078,TV,Tokyo ESP,Opening 1,Faylan,Tokyo Zero Hearts,Summer 2014,14163,19199,gcko7n.mp3,ozcdgs.webm,,89.088
16078,TV,Tokyo ESP,Ending 1,Yousei Teikoku,Kyuusei Άργυρóϛ,Summer 2014,14164,19199,aoqx25.mp3,ykvpty.webm,,88.968
16087,TV,Tokyo Ghoul,Ending 1,People in the Box,Seija-tachi,Summer 2014,14189,20605,473uhu.mp3,jor2z8.webm,,90.044
16087,TV,Tokyo Ghoul,Opening 1,TK from Ling Tosite Sigure,unravel,Summer 2014,14188,20605,lkhvvb.mp3,zzkjlg.webm,,86.883
16318,TV,Tokyo Ghoul √A,Opening 1,österreich,Munou,Winter 2015,14656,20850,l9ph1f.mp3,6yplnp.webm,,88.104
16318,TV,Tokyo Ghoul √A,Ending 1,amazarashi,Kisetsu wa Tsugitsugi Shindeiku,Winter 2015,14657,20850,noaule.mp3,eyhets.webm,zv0qx0.webm,89.448
21116,TV,Tokyo Ghoul:re,Opening 1,TK from Ling Tosite Sigure,katharsis,Fall 2018,21849,102351,1lexo5.mp3,g2ldjm.webm,kklqdo.webm,89.496
21116,TV,Tokyo Ghoul:re,Ending 1,österreich,Rakuen no Kimi,Fall 2018,21850,102351,21hyza.mp3,uncx3x.webm,kpw0o9.webm,89.256
20173,TV,Tokyo Ghoul:re,Opening 1,Cö shu Nie,asphyxia,Spring 2018,19537,100240,iijq4v.mp3,8qelz6.webm,,88.584
20173,TV,Tokyo Ghoul:re,Ending 1,Ziyoou-vachi,HALF,Spring 2018,18686,100240,d4qzek.mp3,bp3wck.webm,0483nw.webm,88.992
2018,Movie,Tokyo Godfathers,Ending 1,Keiichi Suzuki,No.9,Fall 2003,23820,759,21f5r8.mp3,ytz50e.webm,xpabsg.webm,278.727
10704,TV,Tokyo Magnitude 8.0,Ending 1,Shion Tsuji,M/elody,Summer 2009,10198,6211,ziotji.mp3,l6gonq.webm,,79.017
10704,TV,Tokyo Magnitude 8.0,Opening 1,abingdon boys school,Kimi no Uta,Summer 2009,10197,6211,yyze4h.mp3,z8en6w.webm,,79.536
7123,TV,Tokyo Majin Gakuen Kenpucho: Tou,Opening 1,ACID,0:00A.M.,Winter 2007,8368,1860,n73vh2.mp3,,xzb87r.webm,88.632
8209,TV,Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku,Opening 2,ACID,Prayer,Summer 2007,9016,2683,m5uk7l.mp3,,srpqg8.webm,88.992
8372,OVA,Tokyo Marble Chocolate,Ending 1,SEAMO,Mata Aimashou,Fall 2007,9055,3088,stkmry.mp3,8e9g8i.webm,721noz.webm,212.424
8372,OVA,Tokyo Marble Chocolate,Ending 2,Sukima Switch,Zenryoku Shounen,Fall 2007,9056,3088,xda141.mp3,f67oan.webm,ads9vu.webm,267.844
26357,TV,Tokyo Mew Mew New,Ending 2,Smewthie,MAGICAL☆CARNIVAL,Spring 2023,39874,154876,i3jmol.mp3,aabbu0.webm,,81.48
26357,TV,Tokyo Mew Mew New,Ending 3,Yuuki Tenma,my sweet heart ~New ♡ Ver.~,Spring 2023,40701,154876,k3e70n.mp3,gkdlzs.webm,,134.112
26357,TV,Tokyo Mew Mew New,Opening 1,Smewthie,Megamorphose♡,Spring 2023,39344,154876,jok9q3.mp3,hpugn6.webm,,88.632
26357,TV,Tokyo Mew Mew New,Ending 1,Smewthie,Can-do Dreamer,Spring 2023,39345,154876,688mk1.mp3,iyppcn.webm,,89.592
24015,TV,Tokyo Mew Mew New,Opening 1,Smewthie,Cat!! Shite SuperGirls,Summer 2022,37016,117196,8u756q.mp3,1tecg0.webm,,88.536
24015,TV,Tokyo Mew Mew New,Ending 1,Smewthie,Tokimeki☆Ichigo Ichie,Summer 2022,37017,117196,u29t1g.mp3,cw0lh6.webm,,88.536
24015,TV,Tokyo Mew Mew New,Ending 2,Yuuki Tenma,my sweet heart ~New ♡ Ver.~,Summer 2022,37837,117196,oyp6dz.mp3,nd8s5r.webm,,122.568
15207,TV,Tokyo Ravens,Ending 1,Yoshino Nanjo,Kimi ga Emu Yuugure,Fall 2013,13216,16011,fnqv2y.mp3,6hgzm8.webm,,88.032
15207,TV,Tokyo Ravens,Opening 1,Maon Kurosaki,X-encounter,Fall 2013,13214,16011,m8pbj2.mp3,6xtjft.webm,ld2w9i.webm,90
15207,TV,Tokyo Ravens,Opening 2,Gero,~Outgrow~,Fall 2013,13215,16011,1abkut.mp3,om8nm8.webm,kui56s.webm,90.096
15207,TV,Tokyo Ravens,Ending 2,Mami Kawada,Break a spell,Fall 2013,13217,16011,lgxkey.mp3,yjer4u.webm,,88.992
23847,TV,Tokyo Revengers,Ending 1,eill,Koko de Iki o Shite,Spring 2021,32872,120120,i0lm2g.mp3,d5y65m.webm,,88.248
23847,TV,Tokyo Revengers,Ending 2,Nakimushi,Tokyo Wonder.,Spring 2021,34242,120120,xd0nx3.mp3,dbjhk6.webm,,88.536
23847,TV,Tokyo Revengers,Opening 1,Official HIGE DANdism,Cry Baby,Spring 2021,33462,120120,fu1jxl.mp3,fbfhbw.webm,,89.448
25067,TV,Tokyo Revengers: Seiya Kessen-hen,Opening 1,Official HIGE DANdism,White Noise,Winter 2023,38784,142853,l69hds.mp3,u07fyx.webm,,88.992
25067,TV,Tokyo Revengers: Seiya Kessen-hen,Ending 1,TUYU,"Kizutsukedo, Aishiteru.",Winter 2023,38785,142853,7h85io.mp3,zy2px5.webm,,89.928
27739,TV,Tokyo Revengers: Tenjiku-hen,Opening 1,Official HIGE DANdism,White Noise,Fall 2023,41304,163329,ohk5ai.mp3,epa709.webm,,89.519
27739,TV,Tokyo Revengers: Tenjiku-hen,Ending 1,HEY-SMITH,Say My Name,Fall 2023,41110,163329,zxl04v.mp3,s8gayb.webm,,89.019
26002,TV,Tomo-chan wa Onnanoko!,Opening 1,Maharajan,Kurae! Telepathy,Winter 2023,38539,151806,88f1z5.mp3,12ag1b.webm,,89.424
26002,TV,Tomo-chan wa Onnanoko!,Ending 2,"Kaito Ishikawa, Kouhei Amasaki, Yoshitsugu Matsuoka",Jiribaki_love,Winter 2023,39384,151806,tap2xw.mp3,j6lk7v.webm,,88.992
26002,TV,Tomo-chan wa Onnanoko!,Ending 1,"Rie Takahashi, Rina Hidaka, Sally Amaki",yurukuru∗love,Winter 2023,38540,151806,xha9nm.mp3,qh431n.webm,,88.968
24923,TV,Tomodachi Game,Opening 1,Nana Mizuki,Double Shuffle,Spring 2022,36119,141014,sty76j.mp3,6uyho0.webm,0t8ewv.webm,89.16
24923,TV,Tomodachi Game,Ending 1,saji,Tomoshibi,Spring 2022,36208,141014,4moz7a.mp3,ta7w0h.webm,r9s7c8.webm,88.128
6676,TV,Tona-Gura!,Ending 1,Akemi Kanda・Sayaka Ohara,Aitai Kimochi kara ~Placid time~,Summer 2006,7926,1218,vv4wl4.mp3,73hp81.webm,,83.928
6676,TV,Tona-Gura!,Opening 1,Akemi Kanda・Sayaka Ohara・Erino Hazuki・Misaki Sekiyama・Ayumi Tsuji,DRAMATIC☆GIRLY,Summer 2006,7925,1218,106ndr.mp3,,2gtqx3.webm,88.007
14419,TV,Tonari no Kaibutsu-kun,Ending 1,9nine,White Wishes,Fall 2012,12554,14227,7emkta.mp3,4rqqcm.webm,,88.008
14419,TV,Tonari no Kaibutsu-kun,Opening 1,Haruka Tomatsu,Q&A Recital!,Fall 2012,12553,14227,qahkeq.mp3,wu4hgp.webm,dzyq6m.webm,90.072
21135,TV,Tonari no Kyuuketsuki-san,Ending 1,"Miyu Tomita, Yuu Sasahara, Lynn, Azumi Waki",HAPPY!! Strange Friends,Fall 2018,21254,101371,nu7ab6.mp3,7x4cgo.webm,zjpjcy.webm,88.968
21135,TV,Tonari no Kyuuketsuki-san,Opening 1,"Miyu Tomita, Yuu Sasahara, Lynn, Azumi Waki",†Kyuutie Ladies†,Fall 2018,21253,101371,rapwom.mp3,crrpnb.webm,u7nxz2.webm,87.936
15587,TV,Tonari no Seki-kun,Opening 1,Kana Hanazawa,Meiwaku Spectacle,Winter 2014,13553,18139,6cyjii.mp3,kscopf.webm,6pxlr4.webm,42.096
15587,TV,Tonari no Seki-kun,Ending 1,Akira Jimbo feat. Ai Ikegami,Set Them Free,Winter 2014,13554,18139,p5gby9.mp3,tl4wmo.webm,,44.088
29197,TV,Tonari no Youkai-san,Ending 1,Aoi Kubo,Iro no Naka,Spring 2024,42423,146867,x85yhv.mp3,j2mp9p.webm,,89.978
